"replication","truth_id","truth_structure","alpha","sigma","overall_signal_ms","deviation_signal_ms","overall_signal_rms","deviation_signal_rms","snr_overall","snr_dev"
49,"cluster_a50","cluster",0.5,0.2,0.521295376113101,0.366945376113101,0.722007878151687,0.605760163854558,13.0323844028275,9.17363440282753
49,"cluster_a50","cluster",0.5,0.5,0.521295376113101,0.366945376113101,0.722007878151687,0.605760163854558,2.0851815044524,1.4677815044524
49,"cluster_a90","cluster",0.9,0.2,0.552270741786959,0.397920741786959,0.743149205602051,0.630809592339051,13.806768544674,9.94801854467398
49,"cluster_a90","cluster",0.9,0.5,0.552270741786959,0.397920741786959,0.743149205602051,0.630809592339051,2.20908296714784,1.59168296714784
50,"coordinate_a50","coordinate",0.5,0.2,0.486624813326414,0.332274813326414,0.697584986454277,0.576432835052284,12.1656203331603,8.30687033316034
50,"coordinate_a50","coordinate",0.5,0.5,0.486624813326414,0.332274813326414,0.697584986454277,0.576432835052284,1.94649925330566,1.32909925330566
50,"coordinate_a90","coordinate",0.9,0.2,0.482572100370528,0.328222100370528,0.694674096516149,0.572906711752034,12.0643025092632,8.2055525092632
50,"coordinate_a90","coordinate",0.9,0.5,0.482572100370528,0.328222100370528,0.694674096516149,0.572906711752034,1.93028840148211,1.31288840148211
50,"cluster_a50","cluster",0.5,0.2,0.524629012142199,0.370279012142199,0.724312786123646,0.608505556377424,13.115725303555,9.25697530355497
50,"cluster_a50","cluster",0.5,0.5,0.524629012142199,0.370279012142199,0.724312786123646,0.608505556377424,2.0985160485688,1.4811160485688
50,"cluster_a90","cluster",0.9,0.2,0.552937468992779,0.398587468992779,0.743597652627265,0.631337840615291,13.8234367248195,9.96468672481947
50,"cluster_a90","cluster",0.9,0.5,0.552937468992779,0.398587468992779,0.743597652627265,0.631337840615291,2.21174987597111,1.59434987597111
